peopleNumber,collectionNumber,description,recipeIngredient,step,tip,href,title,typeTitle,difficulty,timeAssume,author,numOfComments,authorOfComments
41864,1115,无,龙利鱼柳&:350g$蒸鱼豉油&:1汤勺$盐&:适量$料酒&:适量$葱&:一小段$大蒜&:4、5瓣$水&:小半碗$,* 将龙利鱼柳切成条，表面少量抹一层盐、洒胡椒粉、加料酒腌5分钟以上。将葱蒜切沫备用。* 蒸锅加水煮沸，放入龙利鱼柳，盖锅蒸7分钟关火。* 取出龙利鱼将蒸馏水篦掉。* 炒锅倒入少许食用油烧热，炒香葱蒜沫，要彻底炒熟。* 加入1汤勺蒸鱼豉油。* 再加入小半碗水煮沸，稍微多熬一小会儿，让酱汁入味，不用再额外加盐。* 将熬好的酱汁倒入龙利鱼柳，好了，香喷喷的清蒸龙利鱼柳做好啦！怎么样？简单吧？！*,无,1260334,好吃又好做的清蒸龙利鱼柳,闽菜,无,无,澜HandMade,6,"$u86780660388366&:$u01960860350557&:@<a href=""/u/u40383798808177.html"">回忆最初的你</a> 有味，要提前腌一会儿$u40383798808177&:里面进味吗？里面有滋味吗？$u40665969628642&:成功试做，不错。$u57363453155146&:明天试$u42804287811651&:有机会也试试！ "
49772,1649,无,糯米粉&:250g$椰子粉或椰浆&:30ml$抹茶粉&:少许$红豆&:400g$,* 糯米粉加入椰浆和开水揉成团，不要太硬也不要太软，分寸自己把握吧，我也没有测量的。。。揉完椰香的再揉抹茶的，同样糯米粉加少许抹茶粉和水揉。另外，可以在做小丸子之前，把红豆洗净，放入高压锅压15-20分钟左右* 揉成团后再搓成条，均匀切粒，用掌心揉圆* 锅内烧开水，下小丸子，先下椰香的煮熟捞起，，再下抹茶的* 全部煮熟后捞起备用* 另外准备一锅水，烧开后加入（薯粉水）加入白糖再烧开  汤汁搞定。。* 红豆，汤汁，小丸子，混合在一起，就完成啦！*,无,821841,椰香&抹茶小丸子红豆汤,闽菜,切墩(初级),10-30分钟,Reying,17,"$u8772694424948&:@<a href=""/u/u85549332971503.html"">丘妹妹</a> 会粘$u85549332971503&:搜好的小丸子 不煮的话冻起来会粘吗？$u8772694424948&:@<a href=""/u/u09377971682732.html"">林下浅溪</a>  还好啦$u09377971682732&:好麻烦啊！$u8772694424948&:@<a href=""/u/u87170322184593.html"">rouwanzitang</a>  $u87170322184593&:好Q$u8772694424948&:@<a href=""/u/u0677363573613.html"">吃货是一中美德</a>  有什么问题可以问$u8772694424948&:@<a href=""/u/u9797860684482.html"">狗鱼儿</a>  薯粉加水$u0677363573613&:始终感觉做法不详细啊 $u9797860684482&:@<a href=""/u/u0651467920236.html"">Laluluq</a>   什麼是薯粉水$u8772694424948&:@<a href=""/u/u0651467920236.html"">Laluluq</a>  我在网上买的$u0651467920236&:哪有卖抹茶粉$u0651467920236&:@<a href=""/u/u8772694424948.html"">evastyle</a>  谢谢$u8772694424948&:@<a href=""/u/u0651467920236.html"">Laluluq</a>  可以的$u0651467920236&:椰子粉能用速溶椰子粉吗？$u8772694424948&:@<a href=""/u/u06121041160532.html"">57981897</a>  嗯，很好吃哈$u06121041160532&:好好吃的样子"
35510,1141,最近我们这里流行起来开心花甲，到处都是店铺。我也爱吃。那是用锡纸包裹食材仔一个铁板上面做出来的海鲜汤粉。味道还不错，，吃多啦就会自己做。自己做嘛咱们实在一点，不要粉丝 只吃海鲜。。味道就是鲜(⊙o⊙),虾&:适量$花甲&:适量$金针菇&:适量$姜&:适量$蒜&:适量$葱花&:适量$香菜&:适量$盐&:适量$蚝油&:适量$胡椒&:适量$芝麻油&:适量$,* 花甲，选择一些吐舌头的，保证活的。* 选择了花甲，虾去掉胡子和头上刀。如果你耐烦就开背去虾线。* 金针菇，（金针菇撕小洗干净）蒜，姜，葱花，香菜* 油热，爆香蒜和姜* 然后给虾和花甲翻炒* 给水，大半汤碗，煮开汤汁变奶白色* 这时候给金针菇，盐，一点蚝油.。在煮开，给葱花* 出锅给点芝麻油，撒上香菜*,花甲我是挑的每一只都是吐舌头出来的。你若不能保证都是活的，建议先焯水。避免死的和泥沙。,1262164,鲜虾花甲汤,闽菜,配菜(中级),10-30分钟,一笑＆而过,2,"$u10870849966387&:@<a href=""/u/u19584364383621.html"">快乐2015</a>  那确实，这么一碗不用吃饭了。$u19584364383621&:鲜啊！"
71175,1868,无,猪肚&:一只$莲子&:适量$胡椒&:适量$葱&:适量$姜&:适量$,* 猪肚切条，冷水放一汤匙花椒，半块拍碎的姜，和猪肚一起中小火煮开，继续煮一分钟脏东西会很多那样，放一汤匙料酒。再次煮开。捞出洗净。* 猪肚条，莲子，葱姜，足量水一起加入汤锅。* 大火烧开，小火煲到汤呈奶白色。* 调入盐，胡椒粉继续小火煮半小时。* 出锅前加入香油和香葱即可。*,无,1042791,莲子胡椒猪肚汤,闽菜,无,无,向上少年,1,$u60526074517891&:为我做的没有胡椒味道
56457,2129,烧一锅水焯鱿鱼，鱿鱼一焯好，就起油锅开炒，出品我挺满意的，菜色搭配得漂亮，很能吸引人眼球，入口鲜香脆爽，下饭很赞，在我家很受欢迎，当晚我家可是菜光、饭光，真是太难得了。,鲜鱿鱼&:400g$姜&:2片$蒜&:1瓣$红椒&:50g$芹菜&:100g$生抽&:1茶匙$沙茶酱&:2茶匙$,* 洗净所有食材，鱿鱼切丝，姜、蒜去皮切丝，红椒去蒂去籽切丝，小芹菜去叶子切小段；* 锅中烧水，水开后下鱿鱼焯水；* 鱿鱼焯约30秒，捞出沥干水份待用；* 烧热炒锅，下适量油，先下姜、蒜爆香；* 姜、蒜爆香后，下沙茶酱煸香；* 将芹菜、红椒放入炒锅；* 适当翻炒至芹菜、红椒断生；* 将鱿鱼倒回炒锅；* 翻炒均匀，生抽调味即可。*,1.芹菜、红椒都能生食，翻炒速度要快；,752889,【沙茶炒鲜鱿】,闽菜,切墩(初级),10分左右,丫丫0219,8,"$u41970708308663&:@<a href=""/u/u43967951794775.html"">倒转沙漏</a> 做得灵活。$u43967951794775&:我换成烧烤酱做的，也不错哦$u51710022632851&:还过得去$u07486330116732&:不错$u68535479982182&:色香味俱全$u88885140333849&:不错 $u41970708308663&:@<a href=""/u/u83619336529976.html"">懒懒的哭哭</a> 谢谢！$u83619336529976&:喜欢"
71654,1355,韭菜盒子是实在的北方面食  南方人的我一直很喜欢北方面食  南方人对做面饼还是生疏了点啊  今天用饺子皮包的也好吃   十分钟搞定  而且小小个  二口一个刚好,韭菜&:250g$虾皮&:少许$鸡蛋&:三个$盐&:一勺$胡椒粉&:少许$食用油&:一勺$,* 韭菜先浸泡 洗干净  三个鸡蛋打液  锅开小火倒入蛋液* 锅热了立即关水  用筷子弄碎鸡蛋  （余温就可以了）* 材料准备好  虾米皮  蛋碎  韭菜* 材料加一勺盐  一勺胡椒粉* 开始包咯* 一张皮摊平放入馅料  往上又盖上一张皮  包好* 全部包好* 锅放平底油  放入盒子* 中火煎至金黄* 好咯* 好吃*,韭菜要最放加入  不然加盐后会出水的,1185693,韭菜盒子（饺子皮简单版）,闽菜,切墩(初级),10分钟左右,Dora哚拉,12,"$u61974269412259&:就是不会包这种花样的。这种花型挺好看的$u55348408519779&:韭菜不能出水啊$u50100580991296&:饺子皮是买加工好的吗我看好薄啊$u48788128786108&:煎过程中要加水吗$u31786033688622&:应该不加盐，韭菜会出水$u30020974382812&:@<a href=""/u/u31957906625410.html"">╭__ZzzzzzzK</a> 加盐$u31957906625410&:韭菜不加盐吗？？$u26429922111371&:@<a href=""/u/u30020974382812.html"">DORA哚拉</a> 谢谢$u30020974382812&:@<a href=""/u/u26429922111371.html"">尼采9</a> 不好意思啊  错别字  应该是关火   锅稍热了就关火$u26429922111371&:亲，第二部没看懂，什么叫锅热了关水？？？？$u30020974382812&:@<a href=""/u/u08984203307959.html"">爱~↘冇罪么</a>  ？$u08984203307959&:还好吃"
32221,1125,无,五花肉&:200g$大米&:适量$胡萝卜&:半个$香菇&:适量$鱿鱼干&:适量$葱头&:适量$,* 大米洗净。胡萝卜，香菇，鱿鱼干（先用水泡10分钟）葱头，所有材料切成丁备用* 锅里放少许油放入三层肉丁扁出油，肉丁变成金黄色之后放入香菇丁，鱿鱼干，加入适量生抽、盐、鸡精爆炒一下* 把洗好的大米放入所有的材料中，加适量料酒跟老抽（上色），搅拌均匀。（偷偷试了一下，咸味刚刚好）* 把拌好的材料转移到电饭煲放入水没过大米，开始煮啦* 在煮米饭的同时我们来熬这个“葱头油”。锅中放入油加热后放入葱头丁，中火把葱头炸成金黄色，就ok啦。* 米饭好啦。趁热加入葱头油拌均。好香呀。葱头油加咸饭简直绝配* 香喷喷*,无,1259401,闽南咸饭,闽菜,切墩(初级),10~30分钟,L小姐_你怎么不懂,8,"$u696025338796&:@<a href=""/u/u94252360784664.html"">qiull</a>  我也想问$u696025338796&:@<a href=""/u/u08769179314072.html"">轻奢格调</a>  洋葱$u08769179314072&:葱头是什么$u94252360784664&:水要放比平时多还是比平时少$u70826717114259&:胡萝卜什么时候放$u44989520659361&:起锅完放点猪油更好$u44039600973447&:做得正宗$u09704853914789&:确实是闽南做法，我也超爱吃，菜和海鲜干料还可以换其他品种，"
30523,962,无,大虾&:十只$粉丝&:两把$盐&:两小勺$香葱&:两三棵$料酒&:四汤匙$生抽&:一汤匙$砂糖&:一小勺$姜&:四五片$大蒜&:二十瓣$蚝油&:一汤匙$食用油&:三汤匙$,* 1.制腌料，把料酒，姜片，生抽，糖，两勺盐在大碗中调好，*2.把虾洗净，虾背剖开取虾线，放入腌料中腌制十五分钟*3.粉丝两把放温水中泡软备用* 4.十多分钟后，把粉丝和虾捞出，控净水，在盘中摆好。* 5.蒜全部切碎，炒锅起锅，放入两大勺油，油热后放入蒜碎，中火慢慢煸炒至没有蒸汽，微微发黄，盛出，均匀铺在生虾和粉丝上，蒸锅水开后放入蒸锅，蒸5-8分钟足够，出锅后就是如图的样子了，水灵灵～* 6.锅中再次放油，把腌虾的料全部倒入锅中，中火熬制一分钟，汤多可多熬会，完成后倒入盘中* 7.撒上香葱，完工！爱吃油的，还可以泼热油，我是女生，这步就免了～*,无,1260547,粉丝蒸虾,闽菜,切墩(初级),10-30分钟,美厨娘小牛牛,7,"$u44478886913742&:@<a href=""/u/u42760739989722.html"">幸福像花一样14</a> 真是很漂亮$u42760739989722&:@<a href=""/u/u44478886913742.html"">熊猫残剑</a>  美么，哈哈$u44478886913742&:看着真好吃，厉害的美厨娘$u42760739989722&:@<a href=""/u/u42804287811651.html"">迪迪米</a>  很好吃呢，跟粉丝蒸扇贝一样的味道$u42760739989722&:@<a href=""/u/u79317871729487.html"">末末修</a>  谢谢$u79317871729487&:不错$u42804287811651&:大爱，正想着吃虾呢。 "
30570,1225,无,海虾&:12只$胡椒粉&:少量$酒&:少量$玉米淀粉&:两勺$蛋白&:2个$,* 海对虾洗净剥壳去虾线，虾脑按个人喜好决定去留。* 用机器打成蓉* 加蛋白两个* 加玉米淀粉或其它有粘性的粉* 加点酒，胡椒粉* 从虎口挤虾丸，用小勺子辅助。挤小一些小朋友吃更好哦。* 虾丸挤到温水中煮开涨大就好了* 虾丸煮好放凉，冰冻起来，想吃的时候再拿出来煮。*,虎口挤小一点，虾丸个头小，小朋友就可以吃啦,1215728,自制美味虾丸,闽菜,切墩(初级),10分钟左右,来来去去吧,7,"$u61577287102196&:不加酒可以吗？$u27617589346817&:蛋黄还是蛋清？$u37720623124720&:不加淀粉 多上劲摔打几次行吗？$u20958790446101&:@<a href=""/u/u35395048679056.html"">※清雨※</a> 不要加盐的，因为我用的是海虾，自带咸味了～$u35395048679056&:@<a href=""/u/u20958790446101.html"">来来去去吧</a>  不加盐和调料吗。我家是一岁多宝宝吃$u20958790446101&:@<a href=""/u/u06255300734094.html"">gift桐桐</a> 虾泥要搅打上劲，或者加大粉的比例，我这个做出来适合宝宝吃，比较软嫩，多加面粉有点弹性更适合大人吃$u06255300734094&:我加淀粉后好像也是图片上那个样子，为什么挤不成团，全粘手上了"
37685,767,"小江一直爱吃苦瓜，为此，我特别自豪。能把苦瓜炒的孩子爱吃！
所以分享给大家。希望苦瓜这种好东西，能成为你家餐桌的抢手菜！",苦瓜&:2根$尖椒&:4个$大蒜&:4瓣$盐&:小勺半$糖&:2勺$,* 切配食材*洗净的苦瓜、大蒜切薄片备用。* 爆炒调味*热锅入冷油，加入干红辣椒、蒜片炒香（冷油是为了避免辣椒炒糊）；* 倒入苦瓜，大火炒至变软，用盐、糖（比平时炒菜稍多）调味；炒至苦瓜变蔫后盛出。*,1、苦瓜洗干净后再切，千万不要切了之后泡水。,1384417,清炒苦瓜,闽菜,无,无,库可厨房家庭厨艺,4,"$u27429198458341&:@<a href=""http://www.douguo.com/u/u36341441198437.html"">幸福鱼3</a> 你说的是干红辣椒吗？ $u36341441198437&:请问尖椒去哪了$u27429198458341&:@<a href=""http://www.douguo.com/u/u60296849123047.html"">0冯小姐0</a> 不苦哦！只要盐和糖放的到位，一点都不苦，特别好吃！ $u60296849123047&:虽然看上去很苦的样子，不过夏天吃这个比较好吧 "
59020,1337,芋泥是闽南特色菜之一，口感细腻，甜而不腻，老少皆宜，芋泥馅可做咸的，也可做甜的，甜的可用冬瓜条，花生碎和芝麻，咸的可用马蹄，虾仁，香菇等。,槟榔芋头&:半个（650g）$白糖&:110g$猪油或葱头油&:适量$香菇（芋泥馅）&:适量$虾仁（芋泥馅）&:适量$盐（芋泥馅）&:少许$猪板油（自制猪油）&:1斤$清水（自制猪油）&:半碗$黑芝麻&:适量$,* 猪油制作：猪板油用温水洗净，切成小片* 板油放入锅内，加入小半碗的清水，开小火煮（这样熬出的猪油会更干净），要不时的搅拌一下。刚开始，锅内的猪油是乳白色的，慢慢熬干水分后，猪油就会呈清亮的蛋清色；* 油渣全部漂浮起来呈焦黄色时就差不多了；* 然后将油渣捞出；* 油放置温热时，漏网过滤一遍；* 将过滤好的油倒入干净的密封罐里；* 将冷却后的猪油放冰箱冷藏，猪油就变成乳白色的；* 干香菇泡软洗净，切成丝；干虾仁洗净泡软，沥干水分备用（也可用鲜虾仁）* 油锅放入少许油，等油冒烟后，将香菇，虾仁等配料倒入锅内，中大火快炒下，加入少许盐，翻炒，盛出备用；* 芋泥削皮洗净，切小块备用* 蒸锅抹少许油，铺上芋头，水开后大火蒸30分钟至芋头变软（可用筷子戳下芋头，松软变烂即可）* 将蒸熟的芋头块趁热取出，放入大盆内，用饭勺压碎，分次加入白糖，搅拌均匀，用饭勺多压几分钟，芋头就会变成细腻的芋泥（亲们若是怕芋泥不够细腻，可用漏筛过筛一遍，使其变得更细腻）* 加入几大勺的猪油或葱头油，用勺子搅拌均匀（油会使得芋泥更香和细腻）* 准备一个大盆，内壁抹上猪油，放入一半的芋泥，压实；铺上一层馅；再放入剩余的芋泥，用勺子压平* 芋泥表面撒上炒熟的黑芝麻，淋上一大勺猪油，封上保鲜膜，将芋泥放入蒸锅或用电饭煲的蒸煮模式也可以，大火蒸10分钟左右；* 蒸好的芋泥就可以开吃了！*,糖的用量可根据个人口味增减，芋泥馅可做甜的，也可做咸的,1221845,闽南特色小吃：芋泥（附带猪油的熬制方法）,闽菜,配菜(中级),1小时以上,柯小雅,11,"$u7908526544079&:@<a href=""/u/u81187430338035.html"">zaq宠坏了</a> 我也想问为什么还要放香菇$u81187430338035&:@<a href=""/u/u49408413927498.html"">心心妈妈888</a> 最爱芋泥，看到这配上香菇我一点食欲都没有了$u49408413927498&:点击[http://pinyin.cn/12SLq9OQc94] 查看这张图片。[访问验证码是：751021请妥善保管]$u49408413927498&:好吃$u4541958851110&:甜的还用香菇？$u31070934885104&:@<a href=""/u/u22055869378497.html"">＂我有我的范ル__。</a> 要不要用猪油都可以，用葱头油也可以$u22055869378497&:甜的也要弄猪油吗$u31070934885104&:@<a href=""/u/u34299724484057.html"">口口伊诺</a> 嗯，是啊，比较费功夫$u34299724484057&:我刚刚做成功了，其实很简单，就是有点费功夫。$u31070934885104&:@<a href=""/u/u94288947708181.html"">梦随天飞</a> 还好，不怎么会，或者你可以自己用葱头油$u94288947708181&:加猪油不会太油腻了吗？"
51467,1420,喜欢吃海鲜，味事达是好帮手。,鱿鱼&:3条$青椒&:1个$胡萝卜&:适量$葱&:适量$姜&:适量$大蒜&:两瓣$玉米油&:适量$味事达酱香鲜酱油&:适量$,* 准备食材：鱿鱼身三条，葱姜蒜，青椒，胡萝卜。* 鱿鱼切成圈，青椒和胡萝卜切片，姜切丝，蒜拍扁，葱切小段。* 起油锅，放入葱姜蒜爆香。* 放入鱿鱼圈，翻炒几下倒入味事达酱油。* 继续翻炒几下。* 将青椒和胡萝卜放入，大火翻炒。* 圈圈来了。* 喜欢吃海鲜的亲们快来视吃呀！*,鱿鱼不可炒时间长，否则会老。,1210041,酱爆鱿鱼圈#酱香鲜#,闽菜,切墩(初级),10-30分钟,雨润海棠,7,"$u32204152604041&:@<a href=""/u/u40669361235188.html"">大头斌9</a> 去除青椒的辣筋哟！$u40669361235188&:味道不错！就是辣了点！$u32204152604041&:@<a href=""/u/u27891238944498.html"">lu给我一颗糖</a>  不用，烫了鲜味大减哟！用旺火炒不会出水的。$u27891238944498&:鱿鱼不用水烫吗$u32204152604041&:@<a href=""http://www.douguo.com/u/u36662115898299.html"">遇缘健康养生之家</a> 新鲜的鱿鱼呀。 $u36662115898299&:干鱿鱼还是新鲜的鱿鱼？$u36662115898299&:要买什么样的鱿鱼"
